GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1500000US180973602012,180973602012,"Block Group 2, Census Tract 3602.01, Marion County, Indiana",1168,287,1088,262,710,201,266,147,0,11,16,25,0,11,0,11,96,94,0,11,96,94,80,133,80,133,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973602013,180973602013,"Block Group 3, Census Tract 3602.01, Marion County, Indiana",582,260,533,261,131,76,358,249,0,11,0,11,0,11,8,13,36,66,0,11,36,66,49,43,41,44,0,11,0,11,0,11,0,11,0,11,8,12,0,11,8,12
1500000US180973602021,180973602021,"Block Group 1, Census Tract 3602.02, Marion County, Indiana",2345,585,2164,572,662,270,1429,465,25,40,0,11,0,11,0,11,48,60,0,11,48,60,181,177,122,159,0,11,0,11,0,11,0,11,59,75,0,11,0,11,0,11
1500000US180973602022,180973602022,"Block Group 2, Census Tract 3602.02, Marion County, Indiana",1228,508,991,373,314,173,620,376,0,11,17,25,0,11,0,11,40,61,0,11,40,61,237,321,237,321,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973603011,180973603011,"Block Group 1, Census Tract 3603.01, Marion County, Indiana",2317,329,2217,322,1170,247,863,293,0,11,88,75,0,11,0,11,96,113,5,10,91,112,100,87,84,77,0,11,0,11,7,13,0,11,4,16,5,17,5,17,0,11
1500000US180973603012,180973603012,"Block Group 2, Census Tract 3603.01, Marion County, Indiana",817,278,532,227,304,120,215,205,8,13,0,11,0,11,0,11,5,10,0,11,5,10,285,252,208,239,46,70,0,11,0,11,0,11,31,55,0,11,0,11,0,11
1500000US180973603021,180973603021,"Block Group 1, Census Tract 3603.02, Marion County, Indiana",1286,260,1015,213,258,120,752,219,0,11,0,11,0,11,0,11,5,7,0,11,5,7,271,173,249,170,0,11,0,11,0,11,0,11,22,37,0,11,0,11,0,11
1500000US180973603022,180973603022,"Block Group 2, Census Tract 3603.02, Marion County, Indiana",1285,270,931,238,368,189,510,154,0,11,0,11,0,11,0,11,53,66,0,11,53,66,354,186,313,179,0,11,0,11,0,11,0,11,35,57,6,9,6,9,0,11
1500000US180973604011,180973604011,"Block Group 1, Census Tract 3604.01, Marion County, Indiana",1006,305,856,273,236,150,574,286,0,11,0,11,0,11,0,11,46,63,0,11,46,63,150,197,139,199,0,11,0,11,0,11,0,11,11,20,0,11,0,11,0,11
1500000US180973604012,180973604012,"Block Group 2, Census Tract 3604.01, Marion County, Indiana",2050,670,1799,672,470,348,1317,587,0,11,0,11,0,11,0,11,12,20,0,11,12,20,251,82,251,82,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973604013,180973604013,"Block Group 3, Census Tract 3604.01, Marion County, Indiana",3122,746,2738,754,657,209,1915,749,0,11,19,30,0,11,0,11,147,170,0,11,147,170,384,394,384,394,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973604021,180973604021,"Block Group 1, Census Tract 3604.02, Marion County, Indiana",1967,309,1646,280,460,130,1122,308,13,15,12,12,0,11,0,11,39,45,0,11,39,45,321,263,314,263,0,11,0,11,0,11,0,11,7,8,0,11,0,11,0,11
1500000US180973604041,180973604041,"Block Group 1, Census Tract 3604.04, Marion County, Indiana",1653,527,1232,444,31,48,1176,446,0,11,0,11,0,11,0,11,25,45,0,11,25,45,421,302,421,302,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973604042,180973604042,"Block Group 2, Census Tract 3604.04, Marion County, Indiana",3732,889,3600,914,1012,355,2561,834,0,11,13,21,0,11,0,11,14,23,0,11,14,23,132,158,101,155,0,11,0,11,0,11,23,38,8,17,0,11,0,11,0,11
1500000US180973604043,180973604043,"Block Group 3, Census Tract 3604.04, Marion County, Indiana",2038,608,1228,458,525,303,634,377,0,11,0,11,0,11,0,11,69,102,0,11,69,102,810,484,748,490,0,11,0,11,0,11,0,11,43,68,19,32,19,32,0,11
1500000US180973604051,180973604051,"Block Group 1, Census Tract 3604.05, Marion County, Indiana",2297,631,1887,549,671,263,1198,502,0,11,0,11,0,11,0,11,18,31,0,11,18,31,410,357,284,348,81,119,0,11,0,11,0,11,15,30,30,51,30,51,0,11
1500000US180973604052,180973604052,"Block Group 2, Census Tract 3604.05, Marion County, Indiana",3413,661,3233,634,1239,335,1899,537,0,11,0,11,0,11,0,11,95,98,0,11,95,98,180,194,87,115,88,125,0,11,0,11,0,11,5,14,0,11,0,11,0,11
1500000US180973605011,180973605011,"Block Group 1, Census Tract 3605.01, Marion County, Indiana",1686,629,1424,562,636,236,679,514,0,11,19,33,0,11,0,11,90,148,0,11,90,148,262,378,262,378,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973605012,180973605012,"Block Group 2, Census Tract 3605.01, Marion County, Indiana",2630,672,2630,672,896,296,1718,667,0,11,16,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973605013,180973605013,"Block Group 3, Census Tract 3605.01, Marion County, Indiana",2228,316,2092,338,1522,355,528,279,0,11,0,11,0,11,0,11,42,68,0,11,42,68,136,216,0,11,0,11,0,11,0,11,0,11,63,98,73,118,73,118,0,11
1500000US180973605021,180973605021,"Block Group 1, Census Tract 3605.02, Marion County, Indiana",1833,575,1519,516,1016,319,394,429,0,11,28,44,0,11,0,11,81,110,0,11,81,110,314,254,314,254,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973605022,180973605022,"Block Group 2, Census Tract 3605.02, Marion County, Indiana",3484,606,3457,601,1394,329,2009,552,0,11,0,11,0,11,0,11,54,59,0,11,54,59,27,50,27,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973605023,180973605023,"Block Group 3, Census Tract 3605.02, Marion County, Indiana",924,318,924,318,833,305,47,106,0,11,0,11,0,11,0,11,44,60,0,11,44,60,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973606011,180973606011,"Block Group 1, Census Tract 3606.01, Marion County, Indiana",1508,311,1401,290,1087,221,77,81,23,40,99,137,0,11,0,11,115,128,0,11,115,128,107,143,107,143,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973606012,180973606012,"Block Group 2, Census Tract 3606.01, Marion County, Indiana",1442,311,1297,295,893,233,363,225,4,8,18,28,0,11,0,11,19,22,0,11,19,22,145,122,68,86,31,61,0,11,0,11,0,11,46,67,0,11,0,11,0,11
1500000US180973606013,180973606013,"Block Group 3, Census Tract 3606.01, Marion County, Indiana",811,177,662,154,624,145,0,11,0,11,8,14,0,11,0,11,30,36,0,11,30,36,149,113,115,105,0,11,0,11,0,11,0,11,34,48,0,11,0,11,0,11
1500000US180973606014,180973606014,"Block Group 4, Census Tract 3606.01, Marion County, Indiana",923,224,859,212,839,214,20,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,64,86,64,86,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973606021,180973606021,"Block Group 1, Census Tract 3606.02, Marion County, Indiana",1232,638,1232,638,742,347,392,594,0,11,97,156,0,11,0,11,1,7,0,11,1,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973606022,180973606022,"Block Group 2, Census Tract 3606.02, Marion County, Indiana",2173,383,2101,361,1467,317,634,348,0,11,0,11,0,11,0,11,0,11,0,11,0,11,72,91,72,91,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973606023,180973606023,"Block Group 3, Census Tract 3606.02, Marion County, Indiana",1830,663,1575,651,800,444,763,478,0,11,0,11,0,11,0,11,12,19,0,11,12,19,255,269,255,269,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973606024,180973606024,"Block Group 4, Census Tract 3606.02, Marion County, Indiana",746,304,746,304,405,137,341,281,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973607001,180973607001,"Block Group 1, Census Tract 3607, Marion County, Indiana",668,128,668,128,641,123,9,18,0,11,18,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973607002,180973607002,"Block Group 2, Census Tract 3607, Marion County, Indiana",1268,163,1136,153,945,159,166,104,0,11,4,7,0,11,0,11,21,26,0,11,21,26,132,99,66,51,0,11,0,11,0,11,0,11,66,89,0,11,0,11,0,11
1500000US180973608001,180973608001,"Block Group 1, Census Tract 3608, Marion County, Indiana",799,165,637,182,447,156,132,126,0,11,58,83,0,11,0,11,0,11,0,11,0,11,162,160,162,160,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973608002,180973608002,"Block Group 2, Census Tract 3608, Marion County, Indiana",1904,285,1495,283,1201,200,279,177,6,9,0,11,0,11,0,11,9,14,0,11,9,14,409,243,276,209,11,16,0,11,0,11,0,11,122,141,0,11,0,11,0,11
1500000US180973609001,180973609001,"Block Group 1, Census Tract 3609, Marion County, Indiana",1172,329,1098,287,1026,279,64,83,0,11,0,11,0,11,0,11,8,15,0,11,8,15,74,89,21,35,0,11,0,11,0,11,0,11,53,81,0,11,0,11,0,11
1500000US180973609002,180973609002,"Block Group 2, Census Tract 3609, Marion County, Indiana",2487,999,2004,729,1014,354,990,660,0,11,0,11,0,11,0,11,0,11,0,11,0,11,483,613,476,613,2,4,0,11,0,11,0,11,5,9,0,11,0,11,0,11
1500000US180973609003,180973609003,"Block Group 3, Census Tract 3609, Marion County, Indiana",696,309,696,309,499,250,197,193,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973609004,180973609004,"Block Group 4, Census Tract 3609, Marion County, Indiana",535,250,499,235,345,188,132,188,0,11,0,11,0,11,0,11,22,41,0,11,22,41,36,70,0,11,0,11,0,11,0,11,0,11,0,11,36,70,25,42,11,38
1500000US180973609005,180973609005,"Block Group 5, Census Tract 3609, Marion County, Indiana",393,209,393,209,319,211,74,73,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973610001,180973610001,"Block Group 1, Census Tract 3610, Marion County, Indiana",1151,169,1115,164,1067,163,24,23,0,11,5,7,0,11,0,11,19,26,0,11,19,26,36,30,36,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973610002,180973610002,"Block Group 2, Census Tract 3610, Marion County, Indiana",1045,136,1037,135,1005,135,32,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,10,8,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973611001,180973611001,"Block Group 1, Census Tract 3611, Marion County, Indiana",887,208,854,212,810,200,23,36,0,11,21,23,0,11,0,11,0,11,0,11,0,11,33,36,33,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973611002,180973611002,"Block Group 2, Census Tract 3611, Marion County, Indiana",943,251,915,245,737,206,59,45,0,11,0,11,0,11,11,16,108,127,0,11,108,127,28,26,28,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973611003,180973611003,"Block Group 3, Census Tract 3611, Marion County, Indiana",799,286,799,286,453,179,286,280,0,11,0,11,0,11,0,11,60,82,0,11,60,82,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973611004,180973611004,"Block Group 4, Census Tract 3611, Marion County, Indiana",864,154,855,153,819,163,36,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,15,0,11,0,11,9,15,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973612001,180973612001,"Block Group 1, Census Tract 3612, Marion County, Indiana",485,155,485,155,475,155,0,11,0,11,0,11,0,11,0,11,10,15,0,11,10,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973612002,180973612002,"Block Group 2, Census Tract 3612, Marion County, Indiana",603,231,517,184,405,152,112,120,0,11,0,11,0,11,0,11,0,11,0,11,0,11,86,111,86,111,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973612003,180973612003,"Block Group 3, Census Tract 3612, Marion County, Indiana",2354,546,2156,479,1795,464,123,84,36,52,0,11,0,11,0,11,202,218,0,11,202,218,198,249,198,249,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973613001,180973613001,"Block Group 1, Census Tract 3613, Marion County, Indiana",589,217,572,218,567,217,0,11,0,11,0,11,0,11,0,11,5,10,0,11,5,10,17,27,17,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973613002,180973613002,"Block Group 2, Census Tract 3613, Marion County, Indiana",957,323,893,337,705,267,135,167,0,11,0,11,10,15,0,11,43,42,0,11,43,42,64,81,64,81,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973613003,180973613003,"Block Group 3, Census Tract 3613, Marion County, Indiana",909,223,896,220,833,207,0,11,0,11,0,11,0,11,0,11,63,59,0,11,63,59,13,21,13,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973614001,180973614001,"Block Group 1, Census Tract 3614, Marion County, Indiana",940,398,903,399,650,401,229,136,0,11,24,36,0,11,0,11,0,11,0,11,0,11,37,71,37,71,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973614002,180973614002,"Block Group 2, Census Tract 3614, Marion County, Indiana",3555,650,3222,616,2111,524,851,425,19,30,47,68,0,11,0,11,194,213,0,11,194,213,333,235,237,201,16,29,0,11,0,11,9,17,32,50,39,61,26,41,13,21
1500000US180973614003,180973614003,"Block Group 3, Census Tract 3614, Marion County, Indiana",3886,832,3075,667,2226,414,520,391,0,11,26,47,0,11,130,228,173,180,0,11,173,180,811,747,775,759,0,11,0,11,0,11,0,11,36,43,0,11,0,11,0,11
1500000US180973614004,180973614004,"Block Group 4, Census Tract 3614, Marion County, Indiana",1119,594,1119,594,1119,594,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973614005,180973614005,"Block Group 5, Census Tract 3614, Marion County, Indiana",1659,490,1450,479,1390,473,44,45,0,11,0,11,0,11,0,11,16,34,0,11,16,34,209,324,209,324,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973616001,180973616001,"Block Group 1, Census Tract 3616, Marion County, Indiana",5257,576,5165,603,3193,442,1381,460,57,85,345,315,0,16,0,16,189,154,0,16,189,154,92,105,92,105,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1500000US180973616002,180973616002,"Block Group 2, Census Tract 3616, Marion County, Indiana",3364,533,3299,514,2341,385,739,400,0,11,8,16,0,11,0,11,211,234,0,11,211,234,65,69,43,58,0,11,0,11,0,11,0,11,0,11,22,33,0,11,22,33
1500000US180973702011,180973702011,"Block Group 1, Census Tract 3702.01, Marion County, Indiana",1004,364,1004,364,968,361,25,20,0,11,0,11,0,11,0,11,11,19,0,11,11,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973702012,180973702012,"Block Group 2, Census Tract 3702.01, Marion County, Indiana",677,212,623,196,623,196,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,54,86,54,86,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973702013,180973702013,"Block Group 3, Census Tract 3702.01, Marion County, Indiana",142,125,127,120,127,120,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,25,7,12,0,11,8,13,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973702014,180973702014,"Block Group 4, Census Tract 3702.01, Marion County, Indiana",2340,434,2310,437,2162,455,109,101,39,56,0,11,0,11,0,11,0,11,0,11,0,11,30,28,22,25,0,11,0,11,0,11,0,11,8,14,0,11,0,11,0,11
1500000US180973702021,180973702021,"Block Group 1, Census Tract 3702.02, Marion County, Indiana",862,250,767,239,732,246,0,11,0,11,0,11,0,11,0,11,35,35,0,11,35,35,95,56,95,56,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973702022,180973702022,"Block Group 2, Census Tract 3702.02, Marion County, Indiana",1000,403,902,384,902,384,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,98,155,0,11,0,11,0,11,0,11,0,11,98,155,0,11,0,11,0,11
1500000US180973702023,180973702023,"Block Group 3, Census Tract 3702.02, Marion County, Indiana",1604,434,1542,434,1529,436,0,11,0,11,0,11,0,11,0,11,13,18,0,11,13,18,62,66,15,27,0,11,0,11,0,11,0,11,34,55,13,22,0,11,13,22
1500000US180973702024,180973702024,"Block Group 4, Census Tract 3702.02, Marion County, Indiana",2959,518,2908,511,1802,418,1030,299,0,11,0,11,0,11,0,11,76,80,0,11,76,80,51,117,36,84,1,2,0,11,0,11,0,11,14,34,0,11,0,11,0,11
1500000US180973703011,180973703011,"Block Group 1, Census Tract 3703.01, Marion County, Indiana",7676,686,7372,706,6330,710,821,305,0,16,12,21,4,7,188,258,17,27,0,16,17,27,304,171,139,51,102,171,0,16,0,16,0,16,58,98,5,10,5,10,0,16
1500000US180973703012,180973703012,"Block Group 2, Census Tract 3703.01, Marion County, Indiana",2450,691,2381,693,2050,624,331,443,0,11,0,11,0,11,0,11,0,11,0,11,0,11,69,114,69,114,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973703021,180973703021,"Block Group 1, Census Tract 3703.02, Marion County, Indiana",3773,707,3541,691,3210,677,331,262,0,11,0,11,0,11,0,11,0,11,0,11,0,11,232,186,45,84,0,11,0,11,0,11,0,11,187,200,0,11,0,11,0,11
1500000US180973703022,180973703022,"Block Group 2, Census Tract 3703.02, Marion County, Indiana",2579,474,2492,478,2239,472,84,122,0,11,12,20,0,11,0,11,157,161,0,11,157,161,87,104,87,104,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973703023,180973703023,"Block Group 3, Census Tract 3703.02, Marion County, Indiana",2477,464,2435,440,2326,437,0,11,0,11,49,69,0,11,0,11,60,63,0,11,60,63,42,114,42,114,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973801001,180973801001,"Block Group 1, Census Tract 3801, Marion County, Indiana",2676,662,2636,663,2087,480,56,92,0,11,493,425,0,11,0,11,0,11,0,11,0,11,40,66,40,66,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973801002,180973801002,"Block Group 2, Census Tract 3801, Marion County, Indiana",2386,792,2386,792,2324,765,0,11,0,11,0,11,0,11,0,11,62,108,0,11,62,108,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973801003,180973801003,"Block Group 3, Census Tract 3801, Marion County, Indiana",14300,1411,13723,1474,11036,1427,1519,177,0,18,633,830,0,18,0,18,535,504,0,18,535,504,577,421,383,409,0,18,0,18,0,18,0,18,194,284,0,18,0,18,0,18
1500000US180973802001,180973802001,"Block Group 1, Census Tract 3802, Marion County, Indiana",1026,279,917,276,829,288,80,77,0,11,8,12,0,11,0,11,0,11,0,11,0,11,109,111,9,14,0,11,0,11,0,11,0,11,100,110,0,11,0,11,0,11
1500000US180973802002,180973802002,"Block Group 2, Census Tract 3802, Marion County, Indiana",1110,338,1023,324,918,243,32,51,0,11,0,11,0,11,0,11,73,114,0,11,73,114,87,129,0,11,0,11,0,11,0,11,0,11,87,129,0,11,0,11,0,11
1500000US180973802003,180973802003,"Block Group 3, Census Tract 3802, Marion County, Indiana",1103,263,970,225,844,207,70,47,0,11,40,62,0,11,0,11,16,27,0,11,16,27,133,159,133,159,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973803001,180973803001,"Block Group 1, Census Tract 3803, Marion County, Indiana",650,211,641,209,574,197,35,60,0,11,0,11,0,11,0,11,32,43,0,11,32,43,9,16,9,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973803002,180973803002,"Block Group 2, Census Tract 3803, Marion County, Indiana",993,367,705,296,611,287,68,75,0,11,26,40,0,11,0,11,0,11,0,11,0,11,288,207,288,207,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973803003,180973803003,"Block Group 3, Census Tract 3803, Marion County, Indiana",1255,457,1145,454,1083,436,49,84,0,11,0,11,0,11,0,11,13,20,0,11,13,20,110,115,76,82,0,11,0,11,0,11,0,11,34,56,0,11,0,11,0,11
1500000US180973803004,180973803004,"Block Group 4, Census Tract 3803, Marion County, Indiana",1054,328,906,309,803,330,83,112,0,11,0,11,0,11,0,11,20,23,12,18,8,15,148,193,127,187,0,11,0,11,0,11,0,11,21,33,0,11,0,11,0,11
1500000US180973803005,180973803005,"Block Group 5, Census Tract 3803, Marion County, Indiana",1316,335,1276,335,1121,275,89,81,0,11,37,38,0,11,3,6,26,27,8,12,18,24,40,29,40,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973804021,180973804021,"Block Group 1, Census Tract 3804.02, Marion County, Indiana",2012,426,1849,388,1794,399,28,26,0,11,27,42,0,11,0,11,0,11,0,11,0,11,163,126,112,125,0,11,0,11,0,11,0,11,40,47,11,18,11,18,0,11
1500000US180973804022,180973804022,"Block Group 2, Census Tract 3804.02, Marion County, Indiana",1151,315,1062,306,1033,301,2,4,0,11,0,11,0,11,0,11,27,46,0,11,27,46,89,91,65,76,0,11,0,11,0,11,0,11,0,11,24,38,24,38,0,11
1500000US180973804023,180973804023,"Block Group 3, Census Tract 3804.02, Marion County, Indiana",1940,389,1778,344,1414,345,54,69,0,11,253,211,0,11,0,11,57,89,0,11,57,89,162,127,130,114,0,11,12,19,0,11,0,11,20,22,0,11,0,11,0,11
1500000US180973804031,180973804031,"Block Group 1, Census Tract 3804.03, Marion County, Indiana",1498,413,1475,411,1469,411,0,11,6,11,0,11,0,11,0,11,0,11,0,11,0,11,23,25,23,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973804032,180973804032,"Block Group 2, Census Tract 3804.03, Marion County, Indiana",1441,266,1393,266,1361,264,8,13,0,11,24,36,0,11,0,11,0,11,0,11,0,11,48,105,48,105,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973804033,180973804033,"Block Group 3, Census Tract 3804.03, Marion County, Indiana",690,257,690,257,582,208,108,173,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973804034,180973804034,"Block Group 4, Census Tract 3804.03, Marion County, Indiana",364,125,364,125,325,117,0,11,0,11,0,11,0,11,29,44,10,16,0,11,10,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973804041,180973804041,"Block Group 1, Census Tract 3804.04, Marion County, Indiana",1425,358,1237,321,811,209,376,223,0,11,0,11,0,11,0,11,50,77,0,11,50,77,188,250,188,250,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973804042,180973804042,"Block Group 2, Census Tract 3804.04, Marion County, Indiana",1212,244,1186,244,1126,235,7,12,0,11,21,33,0,11,0,11,32,39,0,11,32,39,26,31,17,28,0,11,0,11,0,11,0,11,9,15,0,11,0,11,0,11
1500000US180973804043,180973804043,"Block Group 3, Census Tract 3804.04, Marion County, Indiana",1278,222,1203,219,1168,218,8,12,0,11,8,13,0,11,0,11,19,19,0,11,19,19,75,85,51,70,0,11,0,11,0,11,0,11,24,47,0,11,0,11,0,11
1500000US180973805011,180973805011,"Block Group 1, Census Tract 3805.01, Marion County, Indiana",1266,291,1208,277,1179,275,26,41,0,11,0,11,0,11,3,6,0,11,0,11,0,11,58,95,58,95,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973805012,180973805012,"Block Group 2, Census Tract 3805.01, Marion County, Indiana",1344,322,1096,278,1074,275,0,11,0,11,0,11,0,11,0,11,22,24,0,11,22,24,248,204,248,204,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973805021,180973805021,"Block Group 1, Census Tract 3805.02, Marion County, Indiana",1092,289,931,295,701,267,122,90,0,11,54,54,0,11,0,11,54,50,0,11,54,50,161,114,114,95,0,11,0,11,26,42,0,11,21,25,0,11,0,11,0,11
1500000US180973805022,180973805022,"Block Group 2, Census Tract 3805.02, Marion County, Indiana",1255,254,1210,246,1087,233,47,34,0,11,10,14,0,11,0,11,66,63,0,11,66,63,45,32,41,33,0,11,0,11,0,11,0,11,4,10,0,11,0,11,0,11
1500000US180973805023,180973805023,"Block Group 3, Census Tract 3805.02, Marion County, Indiana",1521,283,1377,267,1149,244,209,124,0,11,0,11,0,11,0,11,19,19,0,11,19,19,144,149,144,149,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973806001,180973806001,"Block Group 1, Census Tract 3806, Marion County, Indiana",1847,529,1740,521,1186,361,481,358,0,11,23,37,0,11,0,11,50,63,0,11,50,63,107,126,52,95,37,43,0,11,0,11,0,11,18,30,0,11,0,11,0,11
1500000US180973806002,180973806002,"Block Group 2, Census Tract 3806, Marion County, Indiana",1391,422,1075,286,882,212,1,3,169,247,23,34,0,11,0,11,0,11,0,11,0,11,316,361,316,361,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973806003,180973806003,"Block Group 3, Census Tract 3806, Marion County, Indiana",1992,535,1648,482,1550,459,61,92,0,11,0,11,0,11,0,11,37,59,0,11,37,59,344,223,344,223,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973807001,180973807001,"Block Group 1, Census Tract 3807, Marion County, Indiana",1931,401,1414,351,930,257,258,236,0,11,153,107,18,28,0,11,55,66,0,11,55,66,517,376,403,347,0,11,0,11,0,11,0,11,0,11,114,129,65,117,49,90
1500000US180973807002,180973807002,"Block Group 2, Census Tract 3807, Marion County, Indiana",1496,658,1468,655,644,233,544,603,0,11,280,244,0,11,0,11,0,11,0,11,0,11,28,47,0,11,13,21,0,11,0,11,0,11,0,11,15,26,0,11,15,26
1500000US180973807003,180973807003,"Block Group 3, Census Tract 3807, Marion County, Indiana",1885,681,1846,669,965,234,0,11,0,11,881,693,0,11,0,11,0,11,0,11,0,11,39,51,21,40,0,11,0,11,0,11,0,11,18,32,0,11,0,11,0,11
1500000US180973808001,180973808001,"Block Group 1, Census Tract 3808, Marion County, Indiana",1145,247,1139,247,1125,245,9,15,0,11,0,11,0,11,0,11,5,9,0,11,5,9,6,11,6,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US180973808002,180973808002,"Block Group 2, Census Tract 3808, Marion County, Indiana",807,191,807,191,774,198,25,38,0,11,8,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
